File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
5942,02-27-2006 18:17,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual,  1.0,,0.0,,0.0,,0.0,  0.7029,  0.0567,< LOD,  0.0044,< LOD,  0.0019,  0.0046,  0.0038,  0.0082,  0.0048,< LOD,  0.0016,< LOD,  0.0014,  0.0292,  0.0086,  0.0421,  0.0046,  0.0097,  0.0031,< LOD,  0.0126,< LOD,  0.0111,< LOD,  0.0061,< LOD,  0.0394,  0.5346,  0.2191,< LOD,  0.0054,< LOD,  0.0026,< LOD,  0.0085,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
5943,02-27-2006 18:18,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.1909,  0.8493,  5.1387,  0.1371, 21.3643,  0.0733,  0.0361,  0.0050,  4.6221,  0.0369,  1.5207,  0.0152,  4.4003,  0.0207,< LOD,  0.0034,< LOD,  0.0006,< LOD,  0.0012,  0.0146,  0.0015,  0.9222,  0.0129,< LOD,  0.0008,  0.0009,  0.0007,  0.0019,  0.0007,  0.0030,  0.0006,  0.0006,  0.0003,< LOD,  0.0003,  0.0150,  0.0009,  0.0498,  0.0009,  0.0079,  0.0005,< LOD,  0.0019,< LOD,  0.0020,< LOD,  0.0014,< LOD,  0.0063,  0.1976,  0.0291,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0013,Passed
5944,02-27-2006 18:19,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.0250,  0.8959,  3.5837,  0.1198, 22.6722,  0.0818,  0.0678,  0.0056,  7.2195,  0.0447,  1.1328,  0.0135,  5.4155,  0.0231,< LOD,  0.0035,< LOD,  0.0006,  0.0016,  0.0012,  0.0246,  0.0018,  1.0890,  0.0145,< LOD,  0.0007,< LOD,  0.0007,  0.0022,  0.0007,  0.0034,  0.0006,  0.0004,  0.0003,< LOD,  0.0003,  0.0127,  0.0009,  0.0324,  0.0007,  0.0095,  0.0005,< LOD,  0.0017,< LOD,  0.0019,< LOD,  0.0013,< LOD,  0.0067,  0.1598,  0.0314,< LOD,  0.0009,< LOD,  0.0005,< LOD,  0.0012,Passed
5945,02-27-2006 18:21,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,SPECTRUM,100.0,,0.0,,0.0,  2.6974,  0.7844,  3.5002,  0.1083, 22.1767,  0.0672,  0.0253,  0.0043,  1.9574,  0.0249,  1.3673,  0.0145,  1.5530,  0.0122,  0.1909,  0.0043,  0.0078,  0.0006,  0.0052,  0.0010,  0.0404,  0.0016,  2.7730,  0.0206,< LOD,  0.0018,  0.0009,  0.0008,  0.0016,  0.0006,  0.0065,  0.0008,  0.0011,  0.0004,< LOD,  0.0004,  0.0142,  0.0009,  0.0209,  0.0008,  0.0401,  0.0009,< LOD,  0.0022,< LOD,  0.0023,< LOD,  0.0014,< LOD,  0.0056,  0.0838,  0.0234,< LOD,  0.0009,< LOD,  0.0007,  0.0028,  0.0016,Passed
5946,02-27-2006 18:22,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.4346,  0.7942,  4.2343,  0.0914, 21.8525,  0.0554,  0.0546,  0.0052,  2.6628,  0.0290,  1.4382,  0.0147,  3.1723,  0.0175,  0.2012,  0.0047,  0.0084,  0.0007,  0.0015,  0.0012,  0.0357,  0.0018,  2.2293,  0.0192,< LOD,  0.0012,  0.0010,  0.0007,  0.0023,  0.0007,  0.0070,  0.0008,  0.0007,  0.0003,< LOD,  0.0003,  0.0120,  0.0009,  0.0166,  0.0006,  0.0234,  0.0006,< LOD,  0.0019,< LOD,  0.0020,< LOD,  0.0013,< LOD,  0.0061,  0.0679,  0.0260,< LOD,  0.0009,< LOD,  0.0006,  0.0015,  0.0013,Passed
5947,02-27-2006 18:23,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.7267,  0.9572,  2.7133,  0.0793, 19.7187,  0.0542,  0.0474,  0.0047,  5.3924,  0.0406,  0.8979,  0.0115,  4.3966,  0.0205,< LOD,  0.0026,< LOD,  0.0005,< LOD,  0.0010,  0.0078,  0.0013,  0.5122,  0.0096,< LOD,  0.0008,  0.0008,  0.0006,  0.0010,  0.0006,  0.0020,  0.0005,< LOD,  0.0004,< LOD,  0.0003,  0.0096,  0.0008,  0.0345,  0.0009,  0.0061,  0.0006,< LOD,  0.0022,< LOD,  0.0024,< LOD,  0.0015,< LOD,  0.0056,  0.0595,  0.0262,< LOD,  0.0008,< LOD,  0.0007,< LOD,  0.0016,Passed
5948,02-27-2006 18:28,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.3468,  0.9499,  2.7540,  0.1128, 20.7606,  0.0770,  0.0565,  0.0054,  7.0392,  0.0458,  1.1233,  0.0133,  5.7407,  0.0240,  0.0275,  0.0037,< LOD,  0.0006,  0.0018,  0.0012,  0.0159,  0.0016,  1.5149,  0.0172,< LOD,  0.0011,  0.0015,  0.0007,  0.0026,  0.0007,  0.0035,  0.0006,  0.0005,  0.0004,< LOD,  0.0003,  0.0124,  0.0009,  0.0407,  0.0009,  0.0080,  0.0005,< LOD,  0.0020,< LOD,  0.0023,< LOD,  0.0014,< LOD,  0.0062,  0.1297,  0.0291,< LOD,  0.0009,< LOD,  0.0007,  0.0021,  0.0015,Passed
5949,02-27-2006 18:29,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.2331,  0.8728,  3.0666,  0.1098, 21.4758,  0.0737,  0.0280,  0.0045,  3.5244,  0.0321,  1.4649,  0.0146,  4.3146,  0.0201,  0.0404,  0.0034,  0.0026,  0.0006,< LOD,  0.0010,  0.0045,  0.0013,  0.6180,  0.0104,< LOD,  0.0009,  0.0011,  0.0006,  0.0008,  0.0006,  0.0020,  0.0005,< LOD,  0.0004,< LOD,  0.0003,  0.0101,  0.0008,  0.0508,  0.0011,  0.0082,  0.0006,< LOD,  0.0023,< LOD,  0.0024,< LOD,  0.0016,< LOD,  0.0054,  0.1041,  0.0249,< LOD,  0.0008,< LOD,  0.0007,< LOD,  0.0017,Passed
5950,02-27-2006 18:30,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.8592,  1.0010,  3.0474,  0.0958, 19.0863,  0.0581,  0.0524,  0.0052,  9.1486,  0.0541,  0.9520,  0.0124,  5.1386,  0.0231,  0.0855,  0.0042,  0.0036,  0.0007,< LOD,  0.0012,  0.0262,  0.0018,  2.5405,  0.0223,< LOD,  0.0015,  0.0014,  0.0007,  0.0026,  0.0008,  0.0059,  0.0008,  0.0006,  0.0004,< LOD,  0.0004,  0.0145,  0.0009,  0.0278,  0.0009,  0.0258,  0.0007,< LOD,  0.0020,< LOD,  0.0023,< LOD,  0.0014,< LOD,  0.0057,  0.1337,  0.0276,< LOD,  0.0008,< LOD,  0.0007,  0.0025,  0.0016,Passed
5951,02-27-2006 18:32,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.6677,  0.8095,  4.3350,  0.1006, 22.2270,  0.0606,  0.0763,  0.0057,  3.5666,  0.0331,  1.6326,  0.0158,  3.0642,  0.0173,  0.2065,  0.0048,  0.0069,  0.0006,  0.0047,  0.0012,  0.0439,  0.0018,  3.3186,  0.0236,< LOD,  0.0016,  0.0013,  0.0008,  0.0023,  0.0007,  0.0093,  0.0009,  0.0005,  0.0004,< LOD,  0.0003,  0.0127,  0.0008,  0.0217,  0.0007,  0.0349,  0.0008,< LOD,  0.0020,< LOD,  0.0022,< LOD,  0.0013,< LOD,  0.0058,  0.1186,  0.0249,< LOD,  0.0009,< LOD,  0.0007,  0.0033,  0.0015,Passed
5952,02-27-2006 18:33,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.6676,  0.7250,  4.8826,  0.1453, 23.4275,  0.0850,  0.0193,  0.0039,  0.8154,  0.0162,  1.1048,  0.0133,  2.4171,  0.0148,  0.0698,  0.0035,  0.0014,  0.0005,  0.0020,  0.0009,  0.0143,  0.0013,  1.1175,  0.0130,< LOD,  0.0012,  0.0011,  0.0007,  0.0011,  0.0005,  0.0024,  0.0005,< LOD,  0.0004,< LOD,  0.0003,  0.0095,  0.0007,  0.0343,  0.0009,  0.0092,  0.0006,< LOD,  0.0023,< LOD,  0.0023,< LOD,  0.0016,< LOD,  0.0054,  0.1172,  0.0228,< LOD,  0.0008,< LOD,  0.0006,< LOD,  0.0015,Passed
5953,02-27-2006 18:34,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.8247,  0.9111,  5.1501,  0.1480, 20.9583,  0.0765,  0.0284,  0.0049,  4.8203,  0.0385,  1.6751,  0.0163,  3.7917,  0.0194,  0.0620,  0.0042,< LOD,  0.0006,  0.0014,  0.0011,  0.0349,  0.0017,  2.5558,  0.0213,  0.0019,  0.0016,  0.0016,  0.0007,  0.0015,  0.0006,  0.0033,  0.0006,  0.0005,  0.0004,< LOD,  0.0003,  0.0154,  0.0009,  0.0404,  0.0009,  0.0071,  0.0006,< LOD,  0.0022,< LOD,  0.0024,< LOD,  0.0016,< LOD,  0.0059,  0.2423,  0.0285,< LOD,  0.0008,< LOD,  0.0006,  0.0019,  0.0015,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
5954,02-27-2006 18:35,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual,  1.0,,0.0,,0.0,,0.0,  1.2467,  0.0748,< LOD,  0.0120,< LOD,  0.0015,< LOD,  0.0033,  0.0077,  0.0047,< LOD,  0.0026,  0.0013,  0.0013,  0.0107,  0.0059,  0.0367,  0.0068,  0.0414,  0.0068,< LOD,  0.0186,< LOD,  0.0177,< LOD,  0.0103,< LOD,  0.0307,  0.2111,  0.1591,  0.0046,  0.0038,  0.0048,  0.0041,< LOD,  0.0126,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
5955,02-27-2006 18:36,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.9525,  0.9222,  3.4479,  0.1145, 20.0669,  0.0674,  0.0483,  0.0052,  7.7374,  0.0494,  1.3308,  0.0146,  4.4134,  0.0214,  0.1975,  0.0050,  0.0063,  0.0007,  0.0038,  0.0012,  0.0458,  0.0019,  3.2179,  0.0247,< LOD,  0.0017,< LOD,  0.0007,  0.0021,  0.0008,  0.0070,  0.0008,  0.0011,  0.0004,< LOD,  0.0004,  0.0147,  0.0009,  0.0326,  0.0009,  0.0331,  0.0008,< LOD,  0.0021,< LOD,  0.0024,< LOD,  0.0015,< LOD,  0.0059,  0.1320,  0.0279,< LOD,  0.0008,< LOD,  0.0007,< LOD,  0.0016,Passed
5956,02-27-2006 18:37,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.1337,  0.9338,  1.9207,  0.0683, 17.5609,  0.0412,  0.0364,  0.0041,  4.0272,  0.0369,  0.6770,  0.0100,  2.7186,  0.0162,  0.0779,  0.0033,  0.0048,  0.0006,  0.0019,  0.0010,  0.0115,  0.0012,  1.2932,  0.0145,  0.0032,  0.0028,  0.0009,  0.0006,  0.0014,  0.0006,  0.0038,  0.0006,< LOD,  0.0007,< LOD,  0.0006,  0.0069,  0.0007,  0.0258,  0.0013,  0.0550,  0.0015,< LOD,  0.0036,< LOD,  0.0037,  0.0023,  0.0023,< LOD,  0.0039,  0.0355,  0.0186,< LOD,  0.0007,< LOD,  0.0012,  0.0043,  0.0029,Passed
5957,02-27-2006 18:38,Supervisor,ah3745,non-layered cyanobacteria,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.6642,  1.1656,  2.2867,  0.1074, 18.1357,  0.0693,  0.0508,  0.0056, 12.1813,  0.0632,  0.9472,  0.0126,  7.3889,  0.0284,  0.1027,  0.0047,  0.0027,  0.0008,< LOD,  0.0015,  0.0252,  0.0020,  1.6249,  0.0189,< LOD,  0.0011,< LOD,  0.0007,  0.0022,  0.0008,  0.0027,  0.0006,  0.0006,  0.0004,< LOD,  0.0003,  0.0099,  0.0009,  0.0389,  0.0010,  0.0118,  0.0005,< LOD,  0.0019,< LOD,  0.0023,  0.0024,  0.0014,< LOD,  0.0060,  0.1022,  0.0308,< LOD,  0.0008,< LOD,  0.0007,< LOD,  0.0016,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check
5958,01-01-2006 12:02,Supervisor,planttest,matcha,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  0.3374,  0.3189,  0.1366,  0.0364,  0.1353,  0.0206,  0.2517,  0.0081,  0.3171,  0.0052,  0.0605,  0.0158,  1.6395,  0.0070,  0.3634,  0.0118,  0.0003,  0.0003,< LOD,  0.0000,< LOD,  0.0003,  0.1307,  0.0016,  0.0114,  0.0007,  0.0005,  0.0002,  0.0012,  0.0001,  0.0019,  0.0001,< LOD,  0.0001,< LOD,  0.0002,  0.0003,  0.0002,  0.0068,  0.0002,  0.0007,  0.0002,  0.0004,  0.0003,< LOD,  0.0023,< LOD,  0.0078,< LOD,  0.0002,< LOD,  0.0004,Passed
5959,01-01-2006 12:04,Supervisor,planttest,matcha,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,< LOD,  0.3120,  0.1736,  0.0370,  0.1091,  0.0195,  0.2559,  0.0081,  0.3202,  0.0052,  0.0639,  0.0158,  1.6444,  0.0070,  0.3719,  0.0120,< LOD,  0.0003,< LOD,  0.0000,< LOD,  0.0003,  0.1295,  0.0016,  0.0133,  0.0008,  0.0005,  0.0002,  0.0011,  0.0001,  0.0019,  0.0001,< LOD,  0.0001,< LOD,  0.0002,  0.0004,  0.0002,  0.0066,  0.0002,  0.0006,  0.0002,  0.0003,  0.0003,< LOD,  0.0022,< LOD,  0.0078,< LOD,  0.0002,< LOD,  0.0004,Passed
5960,01-01-2006 12:08,Supervisor,planttest,matcha,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,< LOD,  0.3090,  0.2134,  0.0384,  0.3258,  0.0241,  0.2545,  0.0081,  0.3245,  0.0053,  0.0635,  0.0158,  1.6646,  0.0070,  0.3821,  0.0121,  0.0004,  0.0003,< LOD,  0.0000,< LOD,  0.0003,  0.1330,  0.0017,  0.0137,  0.0008,  0.0005,  0.0002,  0.0012,  0.0001,  0.0019,  0.0001,< LOD,  0.0001,< LOD,  0.0002,  0.0004,  0.0002,  0.0067,  0.0002,  0.0007,  0.0002,< LOD,  0.0003,< LOD,  0.0022,< LOD,  0.0077,< LOD,  0.0002,< LOD,  0.0004,Passed
5961,01-01-2006 12:10,Supervisor,planttest,matcha,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,< LOD,  0.2991,  0.1781,  0.0365,  0.2960,  0.0232,  0.2571,  0.0081,  0.3184,  0.0052,  0.0603,  0.0157,  1.6205,  0.0069,  0.3711,  0.0120,  0.0003,  0.0003,< LOD,  0.0000,< LOD,  0.0003,  0.1320,  0.0017,  0.0131,  0.0008,  0.0005,  0.0002,  0.0012,  0.0001,  0.0020,  0.0001,< LOD,  0.0001,< LOD,  0.0002,  0.0004,  0.0002,  0.0067,  0.0002,  0.0008,  0.0002,< LOD,  0.0003,< LOD,  0.0023,< LOD,  0.0079,< LOD,  0.0002,< LOD,  0.0004,Passed
5962,01-01-2006 12:12,Supervisor,planttest,matcha,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,< LOD,  0.3003,  0.1343,  0.0346,  0.1675,  0.0203,  0.2053,  0.0074,  0.2599,  0.0048,  0.0490,  0.0150,  1.2917,  0.0062,  0.2912,  0.0108,  0.0004,  0.0003,< LOD,  0.0000,< LOD,  0.0003,  0.0965,  0.0014,  0.0099,  0.0007,  0.0005,  0.0002,  0.0009,  0.0001,  0.0015,  0.0001,< LOD,  0.0001,< LOD,  0.0002,  0.0004,  0.0002,  0.0049,  0.0002,  0.0005,  0.0002,< LOD,  0.0003,< LOD,  0.0022,< LOD,  0.0074,< LOD,  0.0003,< LOD,  0.0004,Passed
5963,01-01-2006 12:18,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.2597,  0.5231,  0.3125,  0.0407,  0.4384,  0.0262,  0.0248,  0.0078,  0.1079,  0.0038,  0.0884,  0.0169,  0.2495,  0.0022, 25.7741,  0.1363,  0.0004,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1798,  0.0060,  1.7474,  0.0088,< LOD,  0.0001,  0.0005,  0.0002,  0.0068,  0.0004,  0.0011,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0251,  0.0005,  0.0002,  0.0002,  0.0021,  0.0017,  0.0377,  0.0225,< LOD,  0.0001,  0.0019,  0.0006,Passed
5964,01-01-2006 12:19,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.2387,  0.5209,  0.2905,  0.0402,  0.4162,  0.0260,  0.0204,  0.0077,  0.1046,  0.0038,  0.0936,  0.0169,  0.2455,  0.0022, 26.2923,  0.1395,  0.0006,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1938,  0.0063,  1.7746,  0.0090,< LOD,  0.0001,  0.0006,  0.0002,  0.0070,  0.0004,  0.0012,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0261,  0.0005,  0.0003,  0.0002,  0.0018,  0.0017,  0.0390,  0.0230,  0.0001,  0.0001,  0.0021,  0.0007,Passed
5965,01-01-2006 12:21,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.5728,  0.5221,  0.3293,  0.0405,  0.4421,  0.0261,  0.0285,  0.0078,  0.1048,  0.0037,  0.0874,  0.0168,  0.2542,  0.0023, 26.4718,  0.1402,  0.0006,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1936,  0.0064,  1.7892,  0.0091,< LOD,  0.0001,  0.0005,  0.0002,  0.0074,  0.0004,  0.0013,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0260,  0.0005,  0.0002,  0.0002,< LOD,  0.0017,  0.0412,  0.0230,  0.0002,  0.0001,  0.0019,  0.0007,Passed
5966,01-01-2006 12:22,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.0516,  0.5165,  0.2556,  0.0396,  0.4350,  0.0264,  0.0119,  0.0076,  0.1045,  0.0038,  0.0834,  0.0168,  0.2506,  0.0023, 26.6513,  0.1414,  0.0008,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1940,  0.0064,  1.7997,  0.0091,< LOD,  0.0001,  0.0007,  0.0002,  0.0070,  0.0004,  0.0011,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0263,  0.0005,  0.0003,  0.0002,< LOD,  0.0017,  0.0375,  0.0232,  0.0002,  0.0001,  0.0023,  0.0007,Passed
5967,01-01-2006 12:23,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  0.9372,  0.5211,  0.2783,  0.0401,  0.4194,  0.0259,  0.0322,  0.0078,  0.1060,  0.0037,  0.0784,  0.0167,  0.2422,  0.0022, 25.7642,  0.1371,  0.0006,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1910,  0.0061,  1.7557,  0.0089,< LOD,  0.0001,  0.0005,  0.0002,  0.0070,  0.0004,  0.0013,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0253,  0.0005,  0.0005,  0.0002,< LOD,  0.0017,  0.0431,  0.0226,  0.0002,  0.0001,  0.0015,  0.0006,Passed
5968,01-01-2006 12:24,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.6690,  0.5256,  0.3072,  0.0398,  0.4523,  0.0261,  0.0216,  0.0077,  0.1056,  0.0037,  0.0939,  0.0169,  0.2544,  0.0023, 26.3354,  0.1393,< LOD,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1880,  0.0063,  1.7702,  0.0090,< LOD,  0.0001,  0.0005,  0.0002,  0.0069,  0.0004,  0.0010,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0261,  0.0005,  0.0004,  0.0002,< LOD,  0.0017,  0.0588,  0.0228,  0.0002,  0.0001,  0.0021,  0.0007,Passed
5969,01-01-2006 12:30,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.5800,  0.5220,  0.2860,  0.0396,  0.4578,  0.0265,  0.0220,  0.0077,  0.1048,  0.0037,  0.0839,  0.0168,  0.2476,  0.0022, 25.4028,  0.1352,  0.0005,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1851,  0.0060,  1.7184,  0.0087,< LOD,  0.0001,  0.0006,  0.0002,  0.0068,  0.0004,  0.0014,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0249,  0.0005,  0.0005,  0.0002,< LOD,  0.0017,  0.0349,  0.0223,  0.0002,  0.0001,  0.0018,  0.0006,Passed
5970,01-01-2006 12:31,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.3456,  0.5190,  0.3338,  0.0410,  0.4386,  0.0263,  0.0229,  0.0077,  0.1061,  0.0038,  0.0839,  0.0169,  0.2526,  0.0022, 26.0684,  0.1383,  0.0006,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1843,  0.0062,  1.7538,  0.0089,< LOD,  0.0001,  0.0005,  0.0002,  0.0070,  0.0004,  0.0014,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0257,  0.0005,  0.0003,  0.0002,  0.0018,  0.0017,  0.0418,  0.0227,  0.0002,  0.0001,  0.0019,  0.0006,Passed
5971,01-01-2006 12:33,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.3458,  0.5187,  0.2938,  0.0401,  0.4378,  0.0263,  0.0183,  0.0077,  0.1058,  0.0038,  0.0800,  0.0168,  0.2495,  0.0023, 26.2201,  0.1389,  0.0004,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1846,  0.0062,  1.7609,  0.0089,< LOD,  0.0001,  0.0005,  0.0002,  0.0071,  0.0004,  0.0013,  0.0003,< LOD,  0.0001,  0.0003,  0.0002,< LOD,  0.0003,  0.0254,  0.0005,  0.0002,  0.0002,< LOD,  0.0017,  0.0495,  0.0228,  0.0003,  0.0001,  0.0021,  0.0007,Passed
5972,01-01-2006 12:35,Supervisor,mna 383,layered cyanobacteria,t28,b4,soil,PlantsF1,PlantsF1, 60.0,,0.0,,0.0,,0.0,  1.2409,  0.5049,  0.3282,  0.0403,  0.4478,  0.0261,  0.0238,  0.0077,  0.1072,  0.0038,  0.0868,  0.0169,  0.2497,  0.0022, 25.9248,  0.1377,< LOD,  0.0003,< LOD,  0.0000,< LOD,  0.0002,  0.1880,  0.0061,  1.7532,  0.0089,< LOD,  0.0001,  0.0006,  0.0002,  0.0071,  0.0004,  0.0010,  0.0003,< LOD,  0.0001,< LOD,  0.0002,< LOD,  0.0003,  0.0254,  0.0005,  0.0003,  0.0002,< LOD,  0.0017,  0.0456,  0.0226,  0.0002,  0.0001,  0.0022,  0.0007,Passed
