Position,Bin_Number,Outlier,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
,,0,6111,3/20/2006 10:11,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.7037,0.7954,6.7875,0.1193,22.785,0.0633,0.1048,0.0065,4.1578,0.0344,1.0674,0.0128,6.6933,0.0252,0.0722,0.0044,< LOD,0.0006,0.0017,0.0011,0.0282,0.0018,1.8201,0.0185,< LOD,0.0012,0.0008,0.0007,0.0022,0.0007,0.0043,0.0007,0.0005,0.0003,< LOD,0.0003,0.0173,0.0009,0.0478,0.001,0.0186,0.0007,< LOD,0.0018,< LOD,0.0022,< LOD,0.0016,< LOD,0.0057,0.1934,0.0262,< LOD,0.0008,< LOD,0.0007,< LOD,0.0015,Passed
,,0,6112,3/20/2006 10:13,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1482,0.9771,3.133,0.0885,19.2027,0.0582,0.0632,0.0053,6.9289,0.0466,0.5723,0.0096,6.3769,0.0252,< LOD,0.0032,< LOD,0.0006,< LOD,0.0011,0.0117,0.0015,1.2573,0.0158,0.0012,0.001,0.0008,0.0007,0.0021,0.0007,0.0047,0.0007,< LOD,0.0003,< LOD,0.0003,0.0111,0.0009,0.0397,0.0009,0.0271,0.0007,< LOD,0.0018,< LOD,0.0021,< LOD,0.0014,< LOD,0.0062,0.1565,0.0296,< LOD,0.0009,< LOD,0.0006,0.0016,0.0015,Passed
,,0,6113,3/20/2006 10:14,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.5528,1.0617,2.4896,0.0996,18.6617,0.068,0.0632,0.0057,8.8266,0.0532,0.6868,0.0106,7.5247,0.0279,0.0109,0.0036,0.002,0.0007,< LOD,0.0013,0.0112,0.0018,1.3341,0.0168,< LOD,0.0009,< LOD,0.0007,0.0027,0.0008,0.0047,0.0007,< LOD,0.0003,< LOD,0.0003,0.0125,0.001,0.0416,0.0009,0.0239,0.0006,< LOD,0.0017,< LOD,0.002,< LOD,0.0013,< LOD,0.0065,0.1157,0.0324,< LOD,0.0009,< LOD,0.0006,0.0021,0.0013,Passed
,,0,6114,3/20/2006 10:16,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0756,0.9425,4.3447,0.1186,20.483,0.069,0.0367,0.0056,6.6437,0.0452,0.8963,0.0121,6.4277,0.0256,< LOD,0.0036,< LOD,0.0007,< LOD,0.0013,0.0159,0.0018,1.7046,0.0185,< LOD,0.0008,0.001,0.0008,0.0026,0.0008,0.0069,0.0008,< LOD,0.0003,< LOD,0.0003,0.0137,0.001,0.0362,0.0008,0.006,0.0004,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0069,0.1525,0.033,< LOD,0.0009,< LOD,0.0005,0.0022,0.0013,Passed
,,0,6115,3/20/2006 10:17,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6353,0.9768,5.6705,0.1275,20.7127,0.069,0.0531,0.0061,8.9397,0.0521,0.9895,0.0128,8.4435,0.0298,0.0268,0.0043,< LOD,0.0007,< LOD,0.0015,0.0241,0.0022,1.8033,0.02,< LOD,0.0008,0.0014,0.0008,0.0032,0.0009,0.0044,0.0007,< LOD,0.0003,< LOD,0.0003,0.0133,0.001,0.0395,0.0008,0.007,0.0004,< LOD,0.0014,< LOD,0.0018,< LOD,0.0013,< LOD,0.0074,0.1847,0.0354,< LOD,0.0009,< LOD,0.0005,0.0014,0.0012,Passed
,,0,6116,3/20/2006 10:18,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8317,0.8573,4.4422,0.1248,21.401,0.0723,0.0406,0.0051,3.4263,0.0324,0.6742,0.0107,4.397,0.0205,0.0563,0.0038,< LOD,0.0006,0.0057,0.0012,0.0156,0.0015,1.5922,0.0167,< LOD,0.0009,< LOD,0.0007,0.0015,0.0007,0.0045,0.0007,< LOD,0.0003,< LOD,0.0003,0.0137,0.0009,0.0278,0.0007,0.0111,0.0005,< LOD,0.0017,< LOD,0.0019,< LOD,0.0013,< LOD,0.0068,0.1106,0.0302,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6117,3/20/2006 10:20,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7295,0.7531,4.5419,0.1235,22.6574,0.0754,0.0328,0.0047,2.3568,0.0265,0.6523,0.0106,3.8685,0.019,0.0248,0.0034,< LOD,0.0006,< LOD,0.0011,0.0161,0.0015,1.4466,0.0156,< LOD,0.0008,0.0009,0.0007,0.0026,0.0007,0.0032,0.0006,< LOD,0.0003,< LOD,0.0003,0.0087,0.0008,0.0303,0.0007,0.0093,0.0005,< LOD,0.0017,< LOD,0.0019,0.0019,0.0013,< LOD,0.0068,0.1153,0.0303,< LOD,0.001,< LOD,0.0005,0.0026,0.0012,Passed
,,0,6118,3/20/2006 10:21,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.2852,1.3093,4.0538,0.1238,16.5038,0.0634,0.0808,0.0067,19.1407,0.0816,1.127,0.014,11.4742,0.0373,0.08,0.0055,< LOD,0.0008,< LOD,0.0017,0.039,0.0026,2.8148,0.0277,< LOD,0.001,< LOD,0.0008,0.0031,0.0011,0.0067,0.0009,0.0004,0.0003,< LOD,0.0003,0.0232,0.0012,0.0421,0.0009,0.0097,0.0004,< LOD,0.0014,< LOD,0.002,< LOD,0.0013,< LOD,0.007,0.2453,0.0395,< LOD,0.0008,< LOD,0.0006,< LOD,0.0013,Passed
,,0,6119,3/20/2006 10:22,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3113,0.9414,4.0558,0.1371,20.3273,0.0762,0.0466,0.0051,5.7115,0.0421,1.5026,0.0154,4.1921,0.0205,0.1086,0.0044,< LOD,0.0006,0.0055,0.0012,0.0359,0.0017,2.3109,0.0206,< LOD,0.0013,0.0011,0.0007,0.0021,0.0007,0.0059,0.0008,0.0008,0.0003,< LOD,0.0003,0.0172,0.001,0.0429,0.0009,0.0163,0.0006,< LOD,0.002,< LOD,0.0021,< LOD,0.0014,< LOD,0.0064,0.203,0.0296,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6120,3/20/2006 10:24,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.7984,0.8481,4.8117,0.124,22.0845,0.072,0.0758,0.006,4.5847,0.0376,1.7175,0.0165,4.6092,0.0215,0.2931,0.0057,0.0102,0.0007,0.006,0.0012,0.0645,0.0021,4.699,0.0292,< LOD,0.0021,0.0009,0.0008,0.0033,0.0009,0.0102,0.001,0.001,0.0004,< LOD,0.0004,0.0144,0.0009,0.0316,0.0009,0.0482,0.0009,< LOD,0.002,< LOD,0.0023,< LOD,0.0014,< LOD,0.0057,0.1445,0.0243,< LOD,0.0009,< LOD,0.0007,0.0033,0.0017,Passed
,,0,6121,3/20/2006 10:25,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6301,1.0938,4.1616,0.1195,19.0372,0.0684,0.0786,0.0067,13.8813,0.0676,0.9955,0.0133,8.9817,0.0321,0.2586,0.0063,0.0055,0.0008,< LOD,0.0017,0.0401,0.0026,3.664,0.0296,< LOD,0.0013,0.0011,0.0009,0.0047,0.0011,0.0079,0.0009,< LOD,0.0003,< LOD,0.0003,0.0152,0.001,0.0328,0.0008,0.0359,0.0006,< LOD,0.0016,< LOD,0.0022,< LOD,0.0013,< LOD,0.0068,0.1362,0.0347,< LOD,0.0009,< LOD,0.0006,0.0023,0.0014,Passed
,,0,6122,3/20/2006 10:27,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1918,0.8873,5.7315,0.0952,19.6992,0.0484,0.1252,0.0073,2.0981,0.0279,1.6483,0.0154,8.2382,0.0288,0.1812,0.0055,0.0055,0.0009,0.0047,0.0015,0.0399,0.0022,3.4076,0.0259,0.0017,0.0015,0.0011,0.0009,0.0032,0.0008,0.0099,0.001,0.0005,0.0004,< LOD,0.0004,0.0193,0.001,0.0281,0.0008,0.0399,0.0008,< LOD,0.0016,< LOD,0.0021,< LOD,0.0014,< LOD,0.0061,0.1398,0.0267,< LOD,0.001,< LOD,0.0007,0.0035,0.0016,Passed
,,0,6123,3/20/2006 10:28,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0248,0.9358,5.7675,0.1079,19.5088,0.054,0.1281,0.0073,3.394,0.0344,2.1758,0.0177,8.7065,0.03,0.2054,0.0058,0.0056,0.0009,0.0091,0.0015,0.043,0.0022,3.8306,0.0281,< LOD,0.0014,0.0016,0.0009,0.0051,0.0009,0.0106,0.001,0.0009,0.0004,< LOD,0.0003,0.0205,0.0011,0.0283,0.0007,0.0332,0.0007,< LOD,0.0015,< LOD,0.0021,< LOD,0.0013,< LOD,0.0065,0.1721,0.028,< LOD,0.0009,< LOD,0.0006,0.0019,0.0015,Passed
,,0,6124,3/20/2006 10:30,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3359,0.9753,3.3557,0.1113,19.9259,0.069,0.0391,0.0052,10.1837,0.056,1.0084,0.0129,6.104,0.0254,0.03,0.0041,< LOD,0.0007,< LOD,0.0013,0.011,0.0018,1.6653,0.0187,< LOD,0.0008,0.0015,0.0008,0.0027,0.0008,0.0032,0.0006,0.0007,0.0003,< LOD,0.0003,0.0123,0.001,0.0401,0.0008,0.0065,0.0004,< LOD,0.0017,< LOD,0.0019,< LOD,0.0012,< LOD,0.0069,0.1944,0.0339,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
,,0,6125,3/20/2006 10:32,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2545,0.9176,3.7856,0.1231,21.9531,0.0801,0.0401,0.0053,9.1496,0.0509,1.6392,0.0161,6.1889,0.0252,0.0226,0.0041,< LOD,0.0006,< LOD,0.0013,0.0212,0.0018,1.1933,0.0158,< LOD,0.0007,< LOD,0.0007,0.0024,0.0008,0.0024,0.0006,0.0003,0.0003,< LOD,0.0003,0.0153,0.001,0.0384,0.0008,0.0112,0.0005,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0071,0.2228,0.0348,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6126,3/20/2006 10:33,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1783,0.9826,1.9564,0.1026,19.8193,0.0715,0.0201,0.0047,7.1256,0.0468,0.9921,0.0126,4.6073,0.0215,< LOD,0.003,< LOD,0.0006,< LOD,0.0011,0.02,0.0016,0.882,0.0129,< LOD,0.0008,< LOD,0.0007,0.0021,0.0007,0.0034,0.0006,< LOD,0.0003,< LOD,0.0003,0.0146,0.001,0.0394,0.0009,0.0084,0.0005,< LOD,0.0019,< LOD,0.0021,< LOD,0.0013,< LOD,0.0066,0.1482,0.0325,< LOD,0.0009,< LOD,0.0006,0.0019,0.0014,Passed
,,0,6127,3/20/2006 10:34,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8973,1.072,3.4949,0.1104,19.1617,0.0666,0.0478,0.0055,10.8829,0.0586,1.0811,0.0132,7.4013,0.0281,< LOD,0.0038,< LOD,0.0007,0.003,0.0014,0.0192,0.0019,1.5258,0.0183,< LOD,0.0008,0.0013,0.0008,0.0028,0.0008,0.0037,0.0007,< LOD,0.0003,< LOD,0.0003,0.0184,0.0011,0.041,0.0008,0.0104,0.0004,< LOD,0.0016,< LOD,0.002,< LOD,0.0013,0.0076,0.0071,0.1742,0.0358,< LOD,0.0009,< LOD,0.0005,< LOD,0.0013,Passed
,,0,6128,3/20/2006 10:35,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3601,0.7425,5.3272,0.1584,22.8663,0.0886,0.0221,0.0042,2.2223,0.0255,1.0124,0.0133,2.7701,0.0161,0.0149,0.0034,< LOD,0.0005,0.0116,0.0011,0.0188,0.0014,1.6362,0.0163,< LOD,0.0009,< LOD,0.0007,0.0018,0.0006,0.0028,0.0006,< LOD,0.0003,< LOD,0.0003,0.0149,0.0009,0.0364,0.0007,0.0091,0.0005,< LOD,0.0019,< LOD,0.002,< LOD,0.0014,0.0089,0.0068,0.1784,0.0298,< LOD,0.0009,< LOD,0.0005,0.0013,0.0012,Passed
,,0,6129,3/20/2006 10:37,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.0242,0.4534,9.5801,0.1791,28.0386,0.0927,0.0212,0.004,0.7137,0.0135,1.4096,0.0153,1.9416,0.0129,< LOD,0.0029,< LOD,0.0004,< LOD,0.0008,0.0094,0.0013,1.18,0.0133,< LOD,0.0008,< LOD,0.0007,0.0015,0.0005,0.0021,0.0004,< LOD,0.0003,< LOD,0.0003,0.0135,0.0007,0.0357,0.0007,0.0107,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0016,< LOD,0.0061,0.1622,0.0244,< LOD,0.0009,< LOD,0.0005,0.0023,0.0012,Passed
,,0,6130,3/20/2006 10:38,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7072,0.7447,6.0904,0.166,23.3667,0.0889,0.0196,0.0039,1.2561,0.0193,1.3577,0.0149,1.9419,0.0134,< LOD,0.003,< LOD,0.0005,0.0016,0.001,0.0138,0.0013,1.0511,0.0127,< LOD,0.0008,0.0007,0.0007,0.0018,0.0006,0.0021,0.0005,< LOD,0.0003,< LOD,0.0003,0.0164,0.0009,0.0318,0.0007,0.0084,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0066,0.1617,0.0282,< LOD,0.001,< LOD,0.0005,0.0026,0.0012,Passed
,,0,6131,3/20/2006 10:39,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2346,0.8422,5.6443,0.1391,22.0955,0.0758,0.0328,0.0052,6.82,0.0442,0.776,0.0117,5.2184,0.0227,0.0214,0.0036,< LOD,0.0006,0.0038,0.0012,0.0119,0.0016,1.4178,0.0165,< LOD,0.0008,0.0012,0.0007,0.0025,0.0007,0.0039,0.0006,0.0003,0.0003,< LOD,0.0003,0.015,0.0009,0.0323,0.0008,0.0082,0.0005,< LOD,0.0018,< LOD,0.002,0.0018,0.0014,0.0096,0.0066,0.1314,0.0313,< LOD,0.0009,< LOD,0.0005,< LOD,0.0013,Passed
,,0,6132,3/20/2006 10:41,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8499,0.7663,6.1858,0.1453,23.1123,0.0781,0.023,0.0049,5.1842,0.0379,1.0275,0.0132,4.1779,0.02,0.0048,0.0034,< LOD,0.0005,< LOD,0.0011,0.012,0.0016,1.2044,0.0147,< LOD,0.0008,0.0008,0.0007,0.002,0.0007,0.0029,0.0006,< LOD,0.0003,< LOD,0.0003,0.0146,0.0009,0.0318,0.0007,0.0092,0.0005,< LOD,0.0018,< LOD,0.002,< LOD,0.0014,< LOD,0.0066,0.1735,0.0301,< LOD,0.0009,< LOD,0.0005,0.0015,0.0013,Passed
,,0,6133,3/20/2006 10:42,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5469,1.0485,4.1959,0.1176,20.1254,0.0705,0.0497,0.0058,11.7535,0.0601,1.0866,0.0135,8.1098,0.0297,0.0228,0.0043,< LOD,0.0007,0.0049,0.0015,0.0257,0.0021,2.1059,0.0219,< LOD,0.0009,0.001,0.0009,0.0033,0.0009,0.0035,0.0007,< LOD,0.0003,< LOD,0.0003,0.0138,0.001,0.0474,0.0009,0.0063,0.0004,< LOD,0.0015,< LOD,0.0019,< LOD,0.0013,< LOD,0.0071,0.1893,0.0365,< LOD,0.0009,< LOD,0.0005,0.0029,0.0013,Passed
,,0,6134,3/20/2006 10:43,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.066,0.7248,5.742,0.1508,22.0868,0.0767,0.0149,0.0038,1.2938,0.0205,1.0066,0.0129,1.9203,0.0135,0.0353,0.0035,< LOD,0.0006,< LOD,0.0011,0.0289,0.0015,1.8373,0.0169,0.0011,0.001,0.0011,0.0008,0.0015,0.0007,0.0032,0.0006,0.0007,0.0003,< LOD,0.0003,0.0114,0.0009,0.0384,0.0008,0.0107,0.0005,< LOD,0.0019,< LOD,0.0019,0.0019,0.0013,< LOD,0.0069,0.1734,0.0305,< LOD,0.001,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6135,3/20/2006 10:44,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1586,0.9991,3.946,0.1169,20.2663,0.0715,0.0521,0.0057,11.3627,0.0585,1.4794,0.0153,7.6117,0.0286,< LOD,0.0037,< LOD,0.0006,< LOD,0.0013,0.0188,0.0019,1.3493,0.0174,0.0009,0.0007,0.0012,0.0008,0.0026,0.0008,0.0028,0.0006,< LOD,0.0003,< LOD,0.0003,0.0161,0.001,0.0393,0.0008,0.006,0.0004,< LOD,0.0015,< LOD,0.0019,< LOD,0.0012,< LOD,0.0072,0.1992,0.0367,< LOD,0.0008,< LOD,0.0005,0.0015,0.0012,Passed
,,0,6136,3/20/2006 10:46,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.4181,1.0581,3.9806,0.1138,20.8171,0.0739,0.056,0.0061,11.8088,0.0594,0.7477,0.0115,8.4303,0.03,< LOD,0.0041,< LOD,0.0007,< LOD,0.0015,0.0315,0.0022,1.5131,0.0186,< LOD,0.0008,< LOD,0.0008,0.003,0.0009,0.0037,0.0007,< LOD,0.0003,< LOD,0.0003,0.0124,0.001,0.0479,0.0009,0.0062,0.0004,< LOD,0.0015,< LOD,0.0019,< LOD,0.0013,0.0071,0.007,0.245,0.0358,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
,,0,6137,3/20/2006 10:47,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9021,0.8235,4.0382,0.1414,22.4545,0.086,0.0231,0.0046,4.7045,0.037,1.1755,0.0141,3.536,0.0186,0.1138,0.0042,0.0031,0.0006,0.0025,0.0011,0.027,0.0016,2.4046,0.0204,< LOD,0.0013,0.0017,0.0008,0.009,0.001,0.003,0.0006,0.0007,0.0003,< LOD,0.0003,0.0096,0.0008,0.0373,0.0009,0.009,0.0005,< LOD,0.002,< LOD,0.0022,< LOD,0.0014,< LOD,0.0062,0.1429,0.028,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6138,3/20/2006 10:48,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1798,0.7891,5.5916,0.1657,20.8514,0.0833,0.0196,0.0039,1.8296,0.0243,0.891,0.0125,2.0957,0.0142,0.1115,0.0041,< LOD,0.0006,0.0042,0.0011,0.0209,0.0014,1.4637,0.0152,< LOD,0.001,0.0009,0.0007,0.0025,0.0006,0.003,0.0006,0.0003,0.0003,< LOD,0.0003,0.0129,0.0009,0.0435,0.0008,0.0094,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0014,< LOD,0.0066,0.1982,0.0298,< LOD,0.0009,< LOD,0.0006,0.0016,0.0013,Passed
,,0,6139,3/20/2006 10:50,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7416,0.8523,3.9207,0.1413,22.3518,0.0878,0.0236,0.0048,5.5794,0.0399,0.7463,0.0117,4.2444,0.0203,< LOD,0.0031,< LOD,0.0005,< LOD,0.0011,0.017,0.0016,1.2849,0.0152,< LOD,0.0009,0.0023,0.0008,0.0031,0.0007,0.0033,0.0006,< LOD,0.0003,< LOD,0.0003,0.011,0.0009,0.0438,0.0009,0.0078,0.0005,< LOD,0.0018,< LOD,0.002,< LOD,0.0013,< LOD,0.0066,0.1867,0.031,< LOD,0.001,< LOD,0.0006,0.0028,0.0013,Passed
,,0,6140,3/20/2006 10:52,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5703,0.8064,5.3928,0.1612,23.0274,0.0904,0.024,0.0044,3.5607,0.0315,1.6659,0.0163,3.1297,0.0172,< LOD,0.0032,< LOD,0.0005,< LOD,0.001,0.0164,0.0014,1.0124,0.0131,< LOD,0.0008,< LOD,0.0007,0.0024,0.0007,0.0025,0.0006,0.0004,0.0003,< LOD,0.0003,0.0156,0.0009,0.0432,0.0008,0.0076,0.0005,< LOD,0.0019,< LOD,0.002,< LOD,0.0014,< LOD,0.0066,0.202,0.03,< LOD,0.0009,< LOD,0.0006,0.0014,0.0013,Passed
,,0,6141,3/20/2006 10:53,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1623,1.0277,4.7599,0.136,19.2285,0.0684,0.0429,0.0052,6.8323,0.0468,0.9936,0.0127,5.3777,0.0234,0.0437,0.0038,< LOD,0.0006,0.0039,0.0012,0.0506,0.0019,1.9019,0.0192,< LOD,0.0012,0.001,0.0007,0.0015,0.0007,0.0025,0.0006,< LOD,0.0003,< LOD,0.0003,0.0129,0.0009,0.062,0.0011,0.0074,0.0005,< LOD,0.002,< LOD,0.0023,< LOD,0.0015,< LOD,0.0065,0.162,0.0318,< LOD,0.0008,< LOD,0.0006,0.002,0.0014,Passed
,,0,6142,3/20/2006 10:55,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.5171,1.0442,4.4054,0.1163,19.9801,0.0664,0.0574,0.0057,11.0417,0.0579,1.1183,0.0134,7.4055,0.0279,0.0531,0.0041,0.0011,0.0006,< LOD,0.0013,0.0315,0.0019,1.385,0.0174,< LOD,0.0008,0.0008,0.0008,0.0012,0.0007,0.0026,0.0006,< LOD,0.0003,< LOD,0.0003,0.014,0.0009,0.0548,0.001,0.0076,0.0004,< LOD,0.0017,< LOD,0.0021,< LOD,0.0014,< LOD,0.0066,0.134,0.033,< LOD,0.0008,< LOD,0.0005,< LOD,0.0013,Passed
,,0,6143,3/20/2006 11:01,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3174,1.1102,2.3823,0.1023,18.9891,0.0708,0.0467,0.0056,11.684,0.0606,0.8558,0.0119,7.7892,0.029,< LOD,0.0033,< LOD,0.0006,< LOD,0.0014,0.0193,0.0019,1.0927,0.0157,< LOD,0.0007,< LOD,0.0008,0.0025,0.0008,0.0034,0.0006,0.0004,0.0003,< LOD,0.0003,0.0154,0.001,0.041,0.0009,0.0082,0.0004,< LOD,0.0017,< LOD,0.002,< LOD,0.0013,< LOD,0.007,0.1562,0.035,< LOD,0.0008,< LOD,0.0005,0.0015,0.0014,Passed
,,0,6144,3/20/2006 11:02,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3019,1.1038,2.2695,0.0949,18.8762,0.0669,0.0496,0.0053,10.9549,0.0587,0.8066,0.0114,7.2724,0.0277,< LOD,0.0032,< LOD,0.0006,0.0058,0.0013,0.0216,0.0018,1.0073,0.0148,< LOD,0.0007,0.0009,0.0007,0.0018,0.0008,0.0032,0.0006,< LOD,0.0003,< LOD,0.0003,0.0134,0.001,0.0419,0.0009,0.0073,0.0004,< LOD,0.0017,< LOD,0.0021,< LOD,0.0013,< LOD,0.0068,0.1584,0.0344,< LOD,0.0009,< LOD,0.0006,0.002,0.0014,Passed
,,0,6145,3/20/2006 11:04,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6778,1.0034,3.6222,0.1232,20.7421,0.0794,0.05,0.0057,10.9012,0.0574,0.9415,0.0128,7.5679,0.0284,0.0683,0.0046,0.001,0.0007,0.0015,0.0014,0.0358,0.0021,2.1827,0.022,< LOD,0.0009,0.0017,0.0008,0.0025,0.0009,0.0036,0.0007,< LOD,0.0003,< LOD,0.0003,0.0139,0.001,0.0407,0.0008,0.0073,0.0004,0.0017,0.0016,< LOD,0.002,< LOD,0.0013,< LOD,0.0074,0.1978,0.0372,< LOD,0.0009,< LOD,0.0005,0.0013,0.0013,Passed
,,0,6146,3/20/2006 11:05,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6003,0.843,4.4438,0.1232,22.6487,0.0766,0.0246,0.005,6.0287,0.0411,1.0958,0.0133,4.9169,0.0219,0.0448,0.0038,< LOD,0.0006,0.0013,0.0012,0.0144,0.0016,1.7805,0.0183,< LOD,0.0009,0.0015,0.0008,0.0021,0.0007,0.0036,0.0006,0.0007,0.0003,< LOD,0.0003,0.014,0.0009,0.0387,0.0008,0.0072,0.0005,< LOD,0.0017,< LOD,0.0019,0.0015,0.0013,0.0096,0.007,0.1542,0.0324,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6147,3/20/2006 11:07,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.589,0.9175,3.3648,0.121,20.6282,0.0747,0.0368,0.0049,6.3675,0.0437,0.7267,0.011,4.6836,0.0215,0.0155,0.0034,< LOD,0.0006,< LOD,0.0011,0.014,0.0015,1.4815,0.0166,< LOD,0.0011,0.0013,0.0007,0.0007,0.0006,0.0039,0.0007,< LOD,0.0003,< LOD,0.0003,0.0104,0.0009,0.0439,0.0009,0.0107,0.0006,< LOD,0.002,< LOD,0.0022,< LOD,0.0014,< LOD,0.0062,0.1439,0.0291,< LOD,0.0009,< LOD,0.0006,0.0019,0.0015,Passed
,,0,6148,3/20/2006 11:08,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6996,0.8878,3.2104,0.127,20.1817,0.075,0.0199,0.0042,4.0676,0.0355,1.0118,0.0126,3.4624,0.0183,< LOD,0.0032,< LOD,0.0006,0.0025,0.0011,0.0102,0.0013,1.2914,0.0149,0.0013,0.001,< LOD,0.0007,0.0012,0.0006,0.0044,0.0007,< LOD,0.0003,< LOD,0.0003,0.0117,0.0009,0.0392,0.0009,0.009,0.0005,< LOD,0.002,< LOD,0.0021,< LOD,0.0014,< LOD,0.0063,0.1635,0.0294,< LOD,0.0009,< LOD,0.0006,0.0019,0.0014,Passed
